8 7.0 286.65 376.43
9 7.0 459.39 893.7
10 7.0 369.13 1001.82
11 7.0 439.24 683.54
12 7.0 840.92 1402.47
13 7.0 233.2 265.15
14 7.0 462.35 556.75
15 7.0 666.46 487.17
16 7.0 1026.67 640.23
17 7.0 497.4 1028.99
18 7.0 185.48 359.7
19 7.0 294.9 551.48
20 7.0 561.43 353.68
21 7.0 966.37 528.67
22 7.0 568.37 646.36
23 7.0 669.27 464.77
24 7.0 677.33 534.34
25 7.0 712.45 348.97
26 7.0 188.89 357.93
27 7.0 532.41 799.62
28 7.0 162.79 371.28
29 7.0 795.13 430.77
0 8.0 686.55 777.06
1 8.0 835.62 446.78
2 8.0 732.43 1323.37
3 8.0 158.08 366.9
4 8.0 712.16 1294.66
5 8.0 946.37 415.99
6 8.0 159.39 369.53
7 8.0 238.74 269.34
8 8.0 289.39 382.78
9 8.0 456.87 885.5
10 8.0 362.0 1003.94
11 8.0 431.64 685.85
12 8.0 850.19 1402.54
13 8.0 236.35 271.79
14 8.0 460.25 549.33
15 8.0 664.41 481.23
16 8.0 1021.73 635.65
17 8.0 499.23 1035.63
18 8.0 183.75 360.6
19 8.0 292.55 544.02
20 8.0 551.74 356.55
21 8.0 963.46 524.36
22 8.0 561.3 648.5
23 8.0 669.26 464.78
24 8.0 679.3 540.62
25 8.0 722.27 351.17
26 8.0 186.78 359.02
27 8.0 535.05 808.53
28 8.0 161.1 371.21
29 8.0 803.9 432.57
0 9.0 679.26 779.19
1 9.0 837.95 453.52
2 9.0 737.58 1329.41
3 9.0 157.18 365.06
4 9.0 707.69 1289.41
5 9.0 945.42 420.28
6 9.0 158.59 367.96
7 9.0 241.94 276.09
8 9.0 293.16 387.09
9 9.0 454.51 877.78
10 9.0 358.99 1004.84
11 9.0 424.18 688.11
12 9.0 859.07 1400.52
13 9.0 239.46 278.35
14 9.0 458.84 544.31
15 9.0 662.44 475.59
16 9.0 1016.6 630.89
17 9.0 501.2 1042.83
18 9.0 181.59 361.72
19 9.0 290.38 536.93
20 9.0 541.24 359.66
21 9.0 958.8 520.5
22 9.0 554.97 650.41
23 9.0 667.82 465.31
24 9.0 681.35 547.15
25 9.0 731.85 353.31
26 9.0 184.51 360.2
27 9.0 537.15 815.58
28 9.0 159.86 370.16
29 9.0 813.14 434.47
0 10.0 672.44 781.19
1 10.0 840.58 461.33
2 10.0 740.47 1332.8
3 10.0 156.2 363.05
4 10.0 704.0 1285.08
5 10.0 943.99 426.73
6 10.0 157.86 366.47
7 10.0 244.98 282.49
8 10.0 297.96 391.15
9 10.0 452.12 869.98
10 10.0 357.5 1006.73
11 10.0 417.01 690.29
12 10.0 866.91 1397.29
13 10.0 242.62 285.0
14 10.0 457.72 540.38
15 10.0 660.88 473.8
16 10.0 1011.31 625.99
17 10.0 503.14 1049.22
